"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Slc22a23.3" 6.17593061225293e-111 5.8409026772322 0.551 0.034 1.34610583624665e-106 "4" "Slc22a23"
"Ankrd33b.1" 6.54214292089406e-107 5.46746239352284 0.472 0.023 1.42592547103807e-102 "4" "Ankrd33b"
"Syn3.1" 1.49197878737079e-96 6.19867331797987 0.404 0.018 3.25191696495338e-92 "4" "Syn3"
"Adora2a.2" 5.2009734467388e-93 5.63206957916727 0.292 0.008 1.13360417245119e-88 "4" "Adora2a"
"Gm35330.1" 6.98369679995107e-91 7.46328487525999 0.292 0.008 1.52216655451733e-86 "4" "Gm35330"
"Nr4a3.3" 6.43974833444477e-88 5.65051356705499 0.303 0.01 1.40360754697558e-83 "4" "Nr4a3"
"Fscn1.1" 3.41065843283137e-86 5.42006375584414 0.517 0.041 7.43387112019925e-82 "4" "Fscn1"
"Gm42601.2" 1.00465794184992e-83 5.57834788435266 0.337 0.014 2.18975245005608e-79 "4" "Gm42601"
"Arhgap28.2" 7.03524933473871e-83 4.72465895197852 0.551 0.048 1.53340294499965e-78 "4" "Arhgap28"
"Ccl5.1" 1.53093268997389e-82 5.93584053806726 0.27 0.008 3.3368208910671e-78 "4" "Ccl5"
"Gm47957.2" 3.35572069085128e-81 7.52535870573224 0.169 0.001 7.31412881777945e-77 "4" "Gm47957"
"Dscam.3" 1.93267519909584e-77 4.27388860298887 0.371 0.02 4.2124588639493e-73 "4" "Dscam"
"Mab21l3.2" 9.1516056741842e-74 5.41737716626231 0.202 0.004 1.99468397274519e-69 "4" "Mab21l3"
"Oprd1" 1.31077006094025e-72 10.0571909461004 0.135 0 2.85695442482536e-68 "4" "Oprd1"
"Mir155hg.1" 4.70677470690831e-70 4.86946014155887 0.27 0.01 1.02588861511773e-65 "4" "Mir155hg"
"Tmtc2.3" 1.07638171119229e-68 4.50862724935863 0.787 0.145 2.34608157771471e-64 "4" "Tmtc2"
"Gm37640.2" 3.1020509538956e-68 6.25655789809441 0.191 0.004 6.76123025911085e-64 "4" "Gm37640"
"Adam23.3" 1.12129774801567e-67 2.93104343858835 0.596 0.069 2.44398057157494e-63 "4" "Adam23"
"Flt3.3" 2.28086341286516e-67 3.87842895286752 0.483 0.045 4.97136989468089e-63 "4" "Flt3"
"Gnb4.3" 3.9877336709588e-67 4.77975809808661 0.494 0.05 8.6916643092218e-63 "4" "Gnb4"
"Stat4.3" 2.23696472481998e-66 5.52839845106507 0.573 0.071 4.87568831421762e-62 "4" "Stat4"
"Dscaml1.1" 6.39438188265693e-66 8.69233437201353 0.169 0.003 1.3937194751439e-61 "4" "Dscaml1"
"Bcl2l14.2" 8.54710091156637e-66 7.16284683202726 0.169 0.003 1.862926114685e-61 "4" "Bcl2l14"
"Zfp366.3" 2.52617308728315e-65 3.24536339759675 0.573 0.066 5.50604686104236e-61 "4" "Zfp366"
"Traf1.3" 4.59348898009343e-62 4.20734718067532 0.483 0.051 1.00119685810116e-57 "4" "Traf1"
"Sema6d.1" 7.67966936372825e-62 3.88963130953776 0.483 0.051 1.67386073451821e-57 "4" "Sema6d"
"Ly75.2" 3.45595611434828e-61 4.21998368222723 0.472 0.048 7.53260194683351e-57 "4" "Ly75"
"Scin" 8.38031731713287e-61 6.95088889753287 0.124 0.001 1.82657396244228e-56 "4" "Scin"
"Ccl22.3" 1.11860977070284e-60 6.5120200769852 0.146 0.002 2.43812185622391e-56 "4" "Ccl22"
"1810064F22Rik" 1.35821672819299e-60 5.76513400007732 0.146 0.002 2.96036918076943e-56 "4" "1810064F22Rik"
"Hecw2.1" 7.28624402112598e-59 5.56880091200426 0.281 0.015 1.58810974684462e-54 "4" "Hecw2"
"Il4i1.2" 1.02326200996059e-56 4.61864692170985 0.326 0.023 2.2303018769101e-52 "4" "Il4i1"
"Apol7c" 1.12443145904062e-54 9.41971454895246 0.112 0.001 2.45081080812493e-50 "4" "Apol7c"
"Socs2.1" 7.51084508606624e-53 3.96003184737624 0.506 0.067 1.637063794959e-48 "4" "Socs2"
"Pakap.1.2" 1.05667591631771e-52 3.99684842042182 0.607 0.104 2.30313082720607e-48 "4" "Pakap.1"
"Gm31812.1" 2.0714168007651e-52 6.77532775050858 0.124 0.002 4.51486005894762e-48 "4" "Gm31812"
"Mical3.3" 7.23758817515621e-52 3.6866384493721 0.517 0.072 1.57750471865705e-47 "4" "Mical3"
"Pdcd1lg2.3" 2.4734695838971e-51 4.42328566252325 0.303 0.022 5.39117430506213e-47 "4" "Pdcd1lg2"
"Tmem123.2" 3.33506616170906e-50 4.59815408361629 0.685 0.153 7.26911020606106e-46 "4" "Tmem123"
"Dock9.1" 1.08372004087468e-49 3.4242943750359 0.494 0.067 2.36207620109044e-45 "4" "Dock9"
"Gm2396.2" 1.38358397737597e-48 4.14275238839121 0.315 0.026 3.01565963708865e-44 "4" "Gm2396"
"Gm47662" 2.1175021250781e-48 7.49742945016799 0.101 0.001 4.61530763182023e-44 "4" "Gm47662"
"Dpp4.3" 6.20541243626388e-48 3.14657373257786 0.596 0.101 1.35253169460808e-43 "4" "Dpp4"
"Gm15614.1" 1.06945593098197e-45 4.28694963091798 0.281 0.021 2.33098614716831e-41 "4" "Gm15614"
"Spint2.1" 1.22508496452204e-44 3.50414773631363 0.36 0.038 2.67019518867225e-40 "4" "Spint2"
"Gm10125.3" 3.21842023018359e-44 4.61088514083599 0.225 0.013 7.01486873370814e-40 "4" "Gm10125"
"Fcrl5.1" 9.25529729291302e-43 5.49442946454354 0.169 0.007 2.01728459796332e-38 "4" "Fcrl5"
"Rgs12.4" 4.53790048975925e-42 3.25573647457527 0.404 0.052 9.89080790747927e-38 "4" "Rgs12"
"Slamf1" 7.41823974481277e-42 6.69084792697611 0.135 0.004 1.61687953477939e-37 "4" "Slamf1"
"Il2ra.3" 2.07793162095516e-41 4.43867216816277 0.236 0.016 4.52905976103388e-37 "4" "Il2ra"
"Gm17767.1" 3.2416192400803e-41 4.70695380365887 0.191 0.01 7.06543329567903e-37 "4" "Gm17767"
"Mxd1" 3.40701101500302e-41 3.44505204848131 0.416 0.057 7.42592120830058e-37 "4" "Mxd1"
"4933406J09Rik.1" 7.27527623543283e-41 6.09571510189274 0.124 0.003 1.58571920827494e-36 "4" "4933406J09Rik"
"Zfp872" 3.07303639063158e-40 9.02870517532463 0.067 0 6.6979901170206e-36 "4" "Zfp872"
"Gm37223" 3.07303639063158e-40 9.77284377961922 0.067 0 6.6979901170206e-36 "4" "Gm37223"
"Cd200" 5.89535668368789e-40 3.7660546080294 0.36 0.043 1.28495194277661e-35 "4" "Cd200"
"Serpinb9.1" 1.18015127877076e-39 4.62901917084615 0.303 0.031 2.57225772720874e-35 "4" "Serpinb9"
"Trim7.3" 4.38787403777015e-39 3.24803844506748 0.36 0.043 9.56381025272382e-35 "4" "Trim7"
"Zbtb46.3" 8.19850095716014e-39 2.39209979529322 0.528 0.092 1.78694526862262e-34 "4" "Zbtb46"
"Pla2g4f.1" 9.65673031135469e-39 6.44901989552405 0.124 0.003 2.10478093866287e-34 "4" "Pla2g4f"
"Il15ra.1" 1.02840912628544e-38 3.95452831129755 0.461 0.079 2.24152053165175e-34 "4" "Il15ra"
"Ramp3.1" 5.99226080652315e-38 6.25820057670404 0.112 0.003 1.30607316538979e-33 "4" "Ramp3"
"Ccser1.3" 8.02080000150848e-38 2.29072026522984 0.551 0.104 1.74821356832879e-33 "4" "Ccser1"
"Samsn1.1" 2.34168506956673e-37 3.70869346513818 0.719 0.227 5.10393677762765e-33 "4" "Samsn1"
"Gm13571.2" 8.92055274674056e-37 4.30373286215905 0.157 0.007 1.94432367667957e-32 "4" "Gm13571"
"Npr1.1" 1.75384825842772e-36 5.02767320864695 0.191 0.012 3.82268766406906e-32 "4" "Npr1"
"P2ry10.3" 3.77033962253433e-36 3.77736498004654 0.236 0.019 8.21783224127583e-32 "4" "P2ry10"
"Il12b" 4.92696343769597e-36 7.05065065929058 0.079 0.001 1.07388095088021e-31 "4" "Il12b"
"H2-Eb2.2" 1.32765587020023e-35 5.32891860314222 0.112 0.003 2.89375873468841e-31 "4" "H2-Eb2"
"Gm48505" 4.54671761042828e-35 6.37784401099918 0.101 0.002 9.91002570368948e-31 "4" "Gm48505"
"Gm12159.3" 4.71590875570352e-35 4.91939993844334 0.146 0.007 1.02787947239314e-30 "4" "Gm12159"
"4930415O20Rik" 6.87244811554975e-35 6.03262408180084 0.09 0.002 1.49791879126522e-30 "4" "4930415O20Rik"
"Nkd1" 8.08243068782326e-35 4.25942988287966 0.146 0.007 1.76164659271796e-30 "4" "Nkd1"
"Gm37529.1" 1.17295088293409e-34 4.2110621437365 0.202 0.015 2.55656374444314e-30 "4" "Gm37529"
"Grasp.3" 4.8598319152705e-34 4.06169752842714 0.225 0.019 1.05924896425236e-29 "4" "Grasp"
"Zeb1.3" 8.19224864900511e-34 2.52676939526649 0.843 0.315 1.78558251553715e-29 "4" "Zeb1"
"H2-Q7.1" 8.26181179832715e-34 2.98447764035224 0.483 0.094 1.80074449956339e-29 "4" "H2-Q7"
"Pcgf5.2" 1.0371649634629e-33 3.93391117789925 0.742 0.262 2.26060475436373e-29 "4" "Pcgf5"
"Ptpn3.2" 2.28492795353312e-33 3.55228331055292 0.326 0.042 4.98022896752079e-29 "4" "Ptpn3"
"Sh3bp4.1" 2.47171892873169e-33 3.05428668723232 0.404 0.065 5.38735857706358e-29 "4" "Sh3bp4"
"Nck2.3" 3.67209577259365e-33 3.1247953301551 0.506 0.106 8.00369994594512e-29 "4" "Nck2"
"Relb.2" 2.14733057814943e-32 3.40065446710829 0.629 0.186 4.6803217281345e-28 "4" "Relb"
"Rabgap1l.2" 6.30894409424205e-32 3.68673896833693 0.865 0.4 1.375097454781e-27 "4" "Rabgap1l"
"Ndnf.1" 6.39152970531049e-32 3.64744640047727 0.337 0.048 1.39309781456947e-27 "4" "Ndnf"
"Adam11.3" 1.53777944870347e-31 4.2984760626222 0.146 0.008 3.35174408639409e-27 "4" "Adam11"
"Fgd5.1" 1.67733294408565e-31 4.64478744170638 0.18 0.013 3.65591488492907e-27 "4" "Fgd5"
"Sinhcaf.4" 1.95530659669487e-31 2.77811546630563 0.506 0.109 4.26178625815614e-27 "4" "Sinhcaf"
"Cdcp1.1" 2.4179196479767e-31 4.41075635466362 0.157 0.009 5.27009766473002e-27 "4" "Cdcp1"
"Rras2.2" 5.73743170800768e-31 2.65674264054885 0.494 0.103 1.25053061507735e-26 "4" "Rras2"
"Zc3h12c.2" 3.35082217231638e-30 3.23410604758717 0.562 0.143 7.30345200678079e-26 "4" "Zc3h12c"
"Afap1l1.1" 5.14457599632829e-30 3.78064035180954 0.213 0.02 1.12131178415971e-25 "4" "Afap1l1"
"Gm36975.1" 5.38004808839294e-30 3.61513688991856 0.517 0.127 1.17263528134613e-25 "4" "Gm36975"
"Gm43507" 1.00353583772131e-29 6.12294322243231 0.09 0.002 2.18730671189736e-25 "4" "Gm43507"
"Gm32509.2" 1.16840117559968e-29 5.29918133771967 0.09 0.002 2.54664720233707e-25 "4" "Gm32509"
"St8sia1.3" 1.91642514668834e-29 3.12906308098147 0.337 0.051 4.17704024972191e-25 "4" "St8sia1"
"Birc2.1" 2.11687258385976e-29 3.27944311320375 0.573 0.16 4.61393548378073e-25 "4" "Birc2"
"Ikzf4" 7.49008111260578e-29 5.09417342325325 0.101 0.003 1.63253807930355e-24 "4" "Ikzf4"
"Tbc1d4.2" 7.94782785800249e-29 3.20999518504061 0.685 0.236 1.73230855993022e-24 "4" "Tbc1d4"
"Cblb.2" 8.22915812867681e-29 3.28498721600175 0.809 0.39 1.7936273057264e-24 "4" "Cblb"
"Gpr132.2" 1.04859569632062e-28 2.5386834574557 0.539 0.134 2.28551917970042e-24 "4" "Gpr132"
"Myzap" 1.1146664695037e-28 3.27962523764605 0.202 0.018 2.42952703693027e-24 "4" "Myzap"
"Poglut1" 1.48035879939364e-28 2.90388656478287 0.449 0.093 3.22659003915837e-24 "4" "Poglut1"
"Aebp2.1" 6.00603597588576e-28 2.51640766464933 0.719 0.261 1.30907560130406e-23 "4" "Aebp2"
"Foxp4" 1.06611357040115e-27 2.96269797484482 0.461 0.101 2.32370113804634e-23 "4" "Foxp4"
"Etv3.1" 1.1043397844549e-27 2.91262509472212 0.551 0.15 2.40701899419791e-23 "4" "Etv3"
"Phf24" 1.16312795279595e-27 5.8343853058909 0.09 0.003 2.53515368591405e-23 "4" "Phf24"
"Nudt17" 1.37196118588867e-27 5.2871186451588 0.09 0.003 2.99032660076295e-23 "4" "Nudt17"
"Snn.1" 2.1475773305353e-27 4.69982899285517 0.112 0.005 4.68085954963474e-23 "4" "Snn"
"Gm10503" 2.28068047811637e-27 8.65249479472028 0.045 0 4.97097117010243e-23 "4" "Gm10503"
"Nectin1.3" 2.52053391519025e-27 2.78745733031284 0.416 0.082 5.49375572154866e-23 "4" "Nectin1"
"Zeb2.4" 3.59739952338556e-27 -1.80427269802353 0.73 0.957 7.84089200117116e-23 "4" "Zeb2"
"Tox3" 7.01724603444675e-27 4.09714743725526 0.146 0.01 1.52947894566801e-22 "4" "Tox3"
"H2-Q6.1" 7.28413626986865e-27 2.58791197933656 0.326 0.051 1.58765034138057e-22 "4" "H2-Q6"
"Heatr9" 9.2642416338853e-27 5.37872842941754 0.079 0.002 2.01923410652164e-22 "4" "Heatr9"
"Dennd3.2" 1.05867762191147e-26 2.30557209516236 0.371 0.064 2.30749374471823e-22 "4" "Dennd3"
"Hcn3" 1.53535815765657e-26 5.81577307846627 0.067 0.001 3.34646664042826e-22 "4" "Hcn3"
"Phlpp1.2" 2.58177875629649e-26 2.51408846817258 0.798 0.383 5.62724497722384e-22 "4" "Phlpp1"
"Gm33782.1" 2.99706183871811e-26 4.69367360775356 0.112 0.005 6.53239598367e-22 "4" "Gm33782"
"Arhgap15.3" 3.61758685202199e-26 -2.10008249830009 0.427 0.91 7.88489230266712e-22 "4" "Arhgap15"
"Yes1" 4.65678158058387e-26 3.54683804359395 0.258 0.034 1.01499211330406e-21 "4" "Yes1"
"Cytip.3" 5.09695376986346e-26 3.48118718646694 0.528 0.152 1.11093204367944e-21 "4" "Cytip"
"Net1.3" 7.57923775090252e-26 3.50750858293136 0.303 0.048 1.65197066018671e-21 "4" "Net1"
"Lrrc8c.3" 1.44192600095814e-25 1.90227408022725 0.798 0.321 3.14282191168836e-21 "4" "Lrrc8c"
"Chst11.2" 5.10302767956515e-25 2.2036696325485 0.517 0.136 1.11225591303802e-20 "4" "Chst11"
"Lpar3.3" 5.34811502624051e-25 2.64905553940367 0.225 0.026 1.16567515111938e-20 "4" "Lpar3"
"Gm29282.3" 9.10050319212755e-25 3.50642919047764 0.191 0.019 1.98354567575612e-20 "4" "Gm29282"
"Sema6a" 1.00508606856505e-24 3.50370764975077 0.202 0.021 2.19068559504438e-20 "4" "Sema6a"
"Fnbp1l.3" 1.48430502360456e-24 2.16786800656707 0.663 0.24 3.23519122944851e-20 "4" "Fnbp1l"
"Ccser2.2" 1.77757927166676e-24 2.40120365728962 0.596 0.187 3.87441178052488e-20 "4" "Ccser2"
"Vopp1.1" 2.18309589962998e-24 3.03044080170871 0.382 0.079 4.75827582283351e-20 "4" "Vopp1"
"Jak2.3" 2.74594025103682e-24 2.5756816332105 0.753 0.342 5.98505137115984e-20 "4" "Jak2"
"Nipal1.1" 3.24756015304923e-24 5.45353175317462 0.09 0.003 7.0783821095861e-20 "4" "Nipal1"
"Galnt18" 3.83567524190841e-24 3.91749798577225 0.292 0.047 8.36023775726358e-20 "4" "Galnt18"
"Gm26973" 3.85103214726698e-24 3.5518253316882 0.135 0.009 8.39370966818311e-20 "4" "Gm26973"
"Myo1f.4" 3.97102849153289e-24 -1.83114036341431 0.382 0.897 8.6552537001451e-20 "4" "Myo1f"
"Il23r" 5.3184823601991e-24 4.55878707401232 0.056 0.001 1.159216415229e-19 "4" "Il23r"
"Gm48428" 5.3184823601991e-24 5.84380616493111 0.056 0.001 1.159216415229e-19 "4" "Gm48428"
"Gm49267" 5.58016967705585e-24 4.97236738596986 0.056 0.001 1.21625378281109e-19 "4" "Gm49267"
"B3gnt5" 6.42113590942732e-24 4.30874602926693 0.112 0.006 1.39955078281878e-19 "4" "B3gnt5"
"Magi1.1" 8.37804274841507e-24 3.09437519451338 0.427 0.099 1.82607819744455e-19 "4" "Magi1"
"Tbc1d8.2" 2.4533025795031e-23 2.73085461893595 0.753 0.359 5.34721830228496e-19 "4" "Tbc1d8"
"Ptprg" 2.53293960106649e-23 4.08878098646216 0.348 0.069 5.52079515448452e-19 "4" "Ptprg"
"Tm4sf5" 3.35365963493392e-23 4.61399032425302 0.101 0.005 7.30963654030197e-19 "4" "Tm4sf5"
"Synpo2" 3.50620053219393e-23 4.61655609865036 0.101 0.005 7.64211467996989e-19 "4" "Synpo2"
"St6galnac3.3" 3.87801558577291e-23 2.80430075141022 0.326 0.06 8.45252277075063e-19 "4" "St6galnac3"
"Tek" 7.47260500125135e-23 3.60784037542045 0.202 0.024 1.62872898607274e-18 "4" "Tek"
"Pmaip1.3" 8.37722056755026e-23 2.73746990415892 0.213 0.026 1.82589899490325e-18 "4" "Pmaip1"
"Cyyr1.1" 1.03732379363113e-22 4.37217142579504 0.247 0.036 2.2609509405984e-18 "4" "Cyyr1"
"Gm15987.3" 1.08024008563839e-22 2.12198087382535 0.562 0.172 2.35449129065742e-18 "4" "Gm15987"
"Stk39.3" 1.15352865319197e-22 2.41561466693141 0.315 0.056 2.51423105249722e-18 "4" "Stk39"
"Rnf43.2" 1.44197267145509e-22 2.99404507249554 0.225 0.029 3.14292363470351e-18 "4" "Rnf43"
"Pde4b.1" 1.46160554880227e-22 2.19866397686089 0.607 0.205 3.18571545416942e-18 "4" "Pde4b"
"4930523C07Rik.2" 1.93308109836777e-22 2.05823695907581 0.438 0.104 4.21334356200238e-18 "4" "4930523C07Rik"
"Slco2a1" 2.72426601252436e-22 3.811485922565 0.225 0.03 5.9378102008981e-18 "4" "Slco2a1"
"Gypc.1" 4.40978618437593e-22 3.35286074499279 0.258 0.04 9.61156996746578e-18 "4" "Gypc"
"Klrk1.3" 5.86057455169033e-22 2.58493231571562 0.247 0.036 1.27737082928642e-17 "4" "Klrk1"
"Pid1.3" 6.3941980881178e-22 -1.8186305236204 0.562 0.905 1.39367941528616e-17 "4" "Pid1"
"Gm13944" 7.1939509932636e-22 6.19669608285717 0.045 0 1.56799355849174e-17 "4" "Gm13944"
"Gm36363" 7.1939509932636e-22 6.18624420216149 0.045 0 1.56799355849174e-17 "4" "Gm36363"
"Gm44448" 7.1939509932636e-22 6.30351953250101 0.045 0 1.56799355849174e-17 "4" "Gm44448"
"Gm49907" 7.1939509932636e-22 6.38958517484008 0.045 0 1.56799355849174e-17 "4" "Gm49907"
"Ret" 7.32485710683329e-22 4.94634333503055 0.045 0 1.59652585500538e-17 "4" "Ret"
"Gm31615" 1.48403893508269e-21 5.15784737480793 0.067 0.002 3.23461126290622e-17 "4" "Gm31615"
"Csgalnact1" 1.79205103709757e-21 3.49429773662051 0.18 0.02 3.90595444045786e-17 "4" "Csgalnact1"
"Adgrf5" 2.00072439080233e-21 2.58667841190919 0.326 0.063 4.36077888219275e-17 "4" "Adgrf5"
"Camk1d.3" 3.87396659146279e-21 -1.28669118399958 0.854 0.971 8.44369758275229e-17 "4" "Camk1d"
"Ccr6.3" 4.25281504408682e-21 4.31206680869526 0.101 0.006 9.26943567009162e-17 "4" "Ccr6"
"Nabp1.2" 4.67377499998922e-21 2.65775439025263 0.438 0.118 1.01869599899765e-16 "4" "Nabp1"
"Vsig10.1" 5.18642244069342e-21 3.67395163702714 0.213 0.029 1.13043263517354e-16 "4" "Vsig10"
"Kcnn1" 6.01363564468111e-21 6.02581284726516 0.056 0.001 1.31073202511469e-16 "4" "Kcnn1"
"Ptk6" 6.36922820242816e-21 8.02311854635151 0.034 0 1.38823697900124e-16 "4" "Ptk6"
"Plekhs1" 6.36922820242816e-21 8.73940957486404 0.034 0 1.38823697900124e-16 "4" "Plekhs1"
"Eva1c" 8.02059372092025e-21 3.18418076874804 0.124 0.009 1.74816860741178e-16 "4" "Eva1c"
"Akap13.3" 1.09627317884715e-20 1.26850608931005 0.966 0.788 2.38943702061526e-16 "4" "Akap13"
"Tspan18" 1.4272352035559e-20 4.02549189038268 0.18 0.021 3.11080184967044e-16 "4" "Tspan18"
"Nova2" 2.03924787079142e-20 3.94335956641842 0.112 0.008 4.44474465917697e-16 "4" "Nova2"
"Aldh1a2.2" 2.56075216200774e-20 4.69667137113463 0.09 0.005 5.58141541231208e-16 "4" "Aldh1a2"
"Inpp5d.3" 2.67814775744254e-20 -1.44767010064196 0.596 0.91 5.83729085212177e-16 "4" "Inpp5d"
"Il18r1.2" 3.75317343233458e-20 3.1666144216417 0.281 0.051 8.18041681311645e-16 "4" "Il18r1"
"Rreb1.4" 3.91727365457569e-20 -1.61864777786842 0.562 0.886 8.53808965751318e-16 "4" "Rreb1"
"Sorbs1.1" 5.15392220244664e-20 2.83627750941874 0.27 0.046 1.12334888324527e-15 "4" "Sorbs1"
"Cd83.3" 6.27847442046783e-20 2.24263445421382 0.528 0.171 1.36845628468517e-15 "4" "Cd83"
"Gm26740.2" 7.01066740764994e-20 -1.69896530054517 0.472 0.852 1.52804506817138e-15 "4" "Gm26740"
"Tspan3" 7.7698899987413e-20 3.1090083548172 0.281 0.054 1.69352522412565e-15 "4" "Tspan3"
"N4bp2l1.1" 8.46672224278776e-20 2.51393380540381 0.584 0.218 1.84540678003802e-15 "4" "N4bp2l1"
"Gm9895" 9.574207294586e-20 4.73623077837238 0.079 0.003 2.08679422192796e-15 "4" "Gm9895"
"Myrip" 1.05351909676861e-19 4.3822296515758 0.079 0.003 2.29625022331687e-15 "4" "Myrip"
"Gm12216.1" 1.27914300119152e-19 3.09404453962754 0.36 0.086 2.78802008539703e-15 "4" "Gm12216"
"Gca.2" 2.35983039286761e-19 2.6832693496072 0.236 0.038 5.14348632429424e-15 "4" "Gca"
"Fas.2" 2.45819693765182e-19 2.95058144129102 0.292 0.057 5.3578860453059e-15 "4" "Fas"
"March1.3" 2.69370750163584e-19 -2.31625212740693 0.315 0.745 5.87120487056548e-15 "4" "March1"
"Mylk" 2.89846579126798e-19 3.48885986970016 0.213 0.031 6.31749603864769e-15 "4" "Mylk"
"Fyb.3" 3.88709112595401e-19 -1.62582387152924 0.551 0.867 8.47230381812937e-15 "4" "Fyb"
"Lyn.2" 3.97759929064849e-19 -1.39748712356926 0.685 0.929 8.66957541389745e-15 "4" "Lyn"
"Dusp5.2" 4.37742418538223e-19 3.4182049184674 0.157 0.017 9.54103375445911e-15 "4" "Dusp5"
"Fam49a.1" 5.2819414488306e-19 2.25317790083606 0.719 0.345 1.15125195818712e-14 "4" "Fam49a"
"Cd84.3" 5.39723962752446e-19 -2.08470546082279 0.281 0.761 1.17638234921523e-14 "4" "Cd84"
"Map4k4.1" 5.62878041466213e-19 2.23449381809315 0.865 0.576 1.22684897917976e-14 "4" "Map4k4"
"Shroom4" 6.26859595026193e-19 2.65798518707441 0.258 0.046 1.36630317331909e-14 "4" "Shroom4"
"Abr.2" 7.10222618471066e-19 -1.68622942976461 0.427 0.826 1.54800121921954e-14 "4" "Abr"
"Ptprm.1" 7.12486800338749e-19 3.41898445497803 0.483 0.167 1.55293623001834e-14 "4" "Ptprm"
"Apobec1.3" 9.37072156308267e-19 -1.70974045003125 0.528 0.841 2.0424424718895e-14 "4" "Apobec1"
"Tbxas1.2" 1.10722563752985e-18 -1.814307275246 0.393 0.811 2.41330899956007e-14 "4" "Tbxas1"
"Fli1.2" 1.28331921160243e-18 -1.69701827751538 0.36 0.829 2.79712255360867e-14 "4" "Fli1"
"Mgat5.3" 1.32611216322057e-18 -1.84813764763467 0.438 0.805 2.89039407095555e-14 "4" "Mgat5"
"Me3" 1.43255049196583e-18 5.37570205796267 0.056 0.002 3.12238705228873e-14 "4" "Me3"
"Gm48427" 1.43255049196583e-18 5.28117686884054 0.056 0.002 3.12238705228873e-14 "4" "Gm48427"
"Cbfa2t3.3" 1.48364015343293e-18 1.62890273176855 0.64 0.249 3.23374207842242e-14 "4" "Cbfa2t3"
"Gm36287.2" 1.79774205605291e-18 4.07631490075005 0.079 0.004 3.91835858537293e-14 "4" "Gm36287"
"Dpf3" 1.87011260285998e-18 4.45939596496743 0.112 0.009 4.07609742919361e-14 "4" "Dpf3"
"Pnpla8.4" 2.11284346202353e-18 1.99596561344098 0.517 0.171 4.60515360982649e-14 "4" "Pnpla8"
"Casz1.1" 2.11529622874006e-18 2.77305470340141 0.236 0.039 4.61049966016183e-14 "4" "Casz1"
"Hivep1.2" 2.17689738689275e-18 2.34756484533664 0.64 0.295 4.74476554447144e-14 "4" "Hivep1"
"Nbea.1" 2.94933019098355e-18 2.62853146599831 0.27 0.051 6.42836008426775e-14 "4" "Nbea"
"Tgfbr1.4" 2.98833301910115e-18 -1.69009063529907 0.629 0.893 6.51337064843286e-14 "4" "Tgfbr1"
"Gm37328" 3.42956775796427e-18 4.71017192308571 0.045 0.001 7.47508588525893e-14 "4" "Gm37328"
"Nhsl1.1" 3.61530183366848e-18 2.84330079615697 0.18 0.023 7.87991187666381e-14 "4" "Nhsl1"
"Myo1d.1" 4.10445726640357e-18 2.6069814536026 0.348 0.083 8.94607505785323e-14 "4" "Myo1d"
"Klri1.3" 4.38360677554388e-18 3.1457008771381 0.202 0.03 9.55450932797544e-14 "4" "Klri1"
"Epas1" 5.15922826593765e-18 3.28054181788168 0.27 0.052 1.12450539284377e-13 "4" "Epas1"
"Arhgap24.4" 5.31722602023875e-18 -1.94042549023294 0.404 0.794 1.15894258337124e-13 "4" "Arhgap24"
"Tmem163.1" 5.50277402273097e-18 3.20008452730693 0.169 0.021 1.19938462599444e-13 "4" "Tmem163"
"Adgrg6.1" 6.39096509419005e-18 3.04133962804763 0.461 0.155 1.39297475192966e-13 "4" "Adgrg6"
"Mid2" 7.26608465518487e-18 3.31523941998075 0.157 0.018 1.58371581144409e-13 "4" "Mid2"
"Arhgef26" 9.97820462960002e-18 3.21362711790898 0.191 0.027 2.17484948106762e-13 "4" "Arhgef26"
"Nostrin" 1.12290769410911e-17 2.68115987354059 0.483 0.162 2.44748961008023e-13 "4" "Nostrin"
"Serpinb6b" 1.35413797166455e-17 3.52223940532007 0.124 0.011 2.95147912304005e-13 "4" "Serpinb6b"
"Gpr68.3" 1.90466992208757e-17 2.52459655791037 0.281 0.057 4.15141856218207e-13 "4" "Gpr68"
"Gm12610" 1.92374821379012e-17 4.91679951118718 0.079 0.004 4.19300160677694e-13 "4" "Gm12610"
"Rogdi.2" 2.08521199865222e-17 2.99654181706438 0.292 0.064 4.54492807226237e-13 "4" "Rogdi"
"Gbp2.1" 2.17829412254169e-17 1.82419934493122 0.213 0.033 4.74780986949188e-13 "4" "Gbp2"
"Mrtfa.2" 3.25814575393991e-17 1.84124345800101 0.876 0.631 7.10145448528742e-13 "4" "Mrtfa"
"Timp3.1" 3.35530953080946e-17 2.92175775872489 0.27 0.054 7.31323265335229e-13 "4" "Timp3"
"Rapgef3" 4.04504247387134e-17 3.35251744060062 0.112 0.01 8.81657457604997e-13 "4" "Rapgef3"
"Dpp10" 4.06997282031494e-17 4.15390156365766 0.146 0.017 8.87091275915845e-13 "4" "Dpp10"
"Asap2.2" 4.71862682526416e-17 2.27517540381164 0.404 0.118 1.02847190283458e-12 "4" "Asap2"
"Samd12" 4.75311789619656e-17 3.40514964143811 0.225 0.039 1.035989576655e-12 "4" "Samd12"
"Tmem39a.1" 5.36308996917128e-17 2.89324328628268 0.382 0.11 1.16893908968057e-12 "4" "Tmem39a"
